,wavelengths,transmission
410,710,0.02173026735130045
411,711,0.02489978279855267
412,712,0.028005496623031378
413,713,0.031047607330161032
414,714,0.03569267750318596
415,715,0.04347042798369924
416,716,0.0505608008761382
417,717,0.055598322693135985
418,718,0.06063950280270287
419,719,0.06689584420731434
420,720,0.07300769920559887
421,721,0.08079136793027937
422,722,0.0879896228896211
423,723,0.09505104054546451
424,724,0.10202927895531633
425,725,0.10525707436203328
426,726,0.10712242265696557
427,727,0.10896515133959574
428,728,0.11672198922870682
429,729,0.125410644937384
430,730,0.12977493345177013
431,731,0.13343555311303218
432,732,0.13700030735265809
433,733,0.14010297476009356
434,734,0.14195126900311406
435,735,0.14373556293413675
436,736,0.14545602490662113
437,737,0.14711282316203556
438,738,0.14821426486265868
439,739,0.14925909743538202
440,740,0.15016861824926733
441,741,0.15188739535192483
442,742,0.1535795567652401
443,743,0.15440344251212146
444,744,0.1548286604065289
445,745,0.15524145741223772
446,746,0.15564189111424417
447,747,0.15603001900479202
448,748,0.15640589848337266
449,749,0.15680264219416326
450,750,0.15702090635399701
451,751,0.1561616073031805
452,752,0.15529703656797508
453,753,0.15442723109106685
454,754,0.15355222774742214
455,755,0.15267206334428804
456,756,0.1517867746211923
457,757,0.15089639824994322
458,758,0.150006165198374
459,759,0.1491142862579854
460,760,0.14821733756976502
461,761,0.14748569107823656
462,762,0.14674957819894072
463,763,0.1460090291709634
464,764,0.14526407418024473
465,765,0.14415786211967638
466,766,0.14299426101559637
467,767,0.1418236413649975
468,768,0.1406491416513174
469,769,0.13947755296929987
470,770,0.1383088744703414
471,771,0.13744612155996686
472,772,0.13658537616946514
473,773,0.13572663778011904
474,774,0.13486990586863204
475,775,0.134015179907128
476,776,0.1331669124483295
477,777,0.1323238944067946
478,778,0.13148279425005402
479,779,0.13064361157036047
480,780,0.1298063459557133
481,781,0.12879891419032707
482,782,0.12779389641411024
483,783,0.12679129203296136
484,784,0.12579110044739578
485,785,0.12478922247519549
486,786,0.12378661021160574
487,787,0.12278651449419915
488,788,0.12178893451963767
489,789,0.12079386947878722
490,790,0.11980131855671801
491,791,0.11870158443360569
492,792,0.11760469699317402
493,793,0.1165106552609352
494,794,0.11541945791748284
495,795,0.11433110401083521
496,796,0.113245592860581
497,797,0.11216292346588023
498,798,0.1110440441040159
499,799,0.10989104815828006
500,800,0.10874243390418845
501,801,0.10809293092538372
502,802,0.1074455801362329
503,803,0.10680373222872666
504,804,0.10616698932198657
505,805,0.10553232088256373
506,806,0.10489972318339935
507,807,0.10426919250022083
508,808,0.10364072511154182
509,809,0.10301431729866228
510,810,0.10238996534566829
511,811,0.10192580147966872
512,812,0.1014817695104849
513,813,0.10105671107940724
514,814,0.10063272704038141
515,815,0.10020981590549748
516,816,0.09978797618775068
517,817,0.09936720640104113
518,818,0.0989239807766896
519,819,0.09847184437544873
520,820,0.09802103445570613
521,821,0.09611948449867135
522,822,0.0942336602271788
523,823,0.09235487176082605
524,824,0.09048310705317494
525,825,0.0886183540651452
526,826,0.08676060076501474
527,827,0.0849098351284193
528,828,0.08306604513835249
529,829,0.08122921878516608
530,830,0.07940931758609618
531,831,0.0800461317163537
532,832,0.0806802879112826
533,833,0.08131178971755297
534,834,0.0819406406818349
535,835,0.08256684435079852
536,836,0.08319040427111392
537,837,0.08381132398945115
538,838,0.08442960705248038
539,839,0.0850507503118109
540,840,0.08567422397806262
541,841,0.08444884881536145
542,842,0.08322720288620007
543,843,0.08200928264114943
544,844,0.08079508452834132
545,845,0.0795846049934686
546,846,0.07836214947248586
547,847,0.07713880650504892
548,848,0.0759223159706714
549,849,0.07471209952845195
550,850,0.07350604128314531
551,851,0.07257926207113767
552,852,0.07165125707228992
553,853,0.07072203337715724
554,854,0.06979159808180883
555,855,0.06885995828782807
556,856,0.06792712110231229
557,857,0.06700702008198314
558,858,0.06609569141360963
559,859,0.06518249525526028
560,860,0.06426743783690714
561,861,0.06433287795509274
562,862,0.06439818970324923
563,863,0.06446337274729481
564,864,0.064528426752995
565,865,0.06459335138596259
566,866,0.06466287410046952
567,867,0.06473537687404805
568,868,0.06479152434617524
569,869,0.06484397343342166
570,870,0.06489621503602279
571,871,0.06462264815777957
572,872,0.06434844385733642
573,873,0.06407360492723982
574,874,0.06379813416857297
575,875,0.0635220345260788
576,876,0.06324530877064242
577,877,0.06296795963885038
578,878,0.06268998996593099
579,879,0.062411402595649375
580,880,0.06213220038030752
581,881,0.06080558347128353
582,882,0.059477058804314975
583,883,0.05814664008173314
584,884,0.05681434105831927
585,885,0.055480175477468044
586,886,0.05414415716751628
587,887,0.05280629997714112
588,888,0.05146661779160617
589,889,0.050125124532761536
590,890,0.04878183415904371
591,891,0.04865800535627686
592,892,0.0485299892234181
593,893,0.04839547465818383
594,894,0.04825826155202778
595,895,0.04812080361981189
596,896,0.047983102497668136
597,897,0.04784515982508088
598,898,0.04770697724488691
599,899,0.04756855640327562
600,900,0.04742989894978848
601,901,0.04731392106708873
602,902,0.047201896209697135
603,903,0.04709102031106406
604,904,0.04697988378534405
605,905,0.046868487951299394
606,906,0.04675683413120895
607,907,0.04664492365086785
608,908,0.04653275783958748
609,909,0.04642033803019561
610,910,0.0463076655590363
611,911,0.04550202404045795
612,912,0.04469496421424491
613,913,0.043887676079472054
614,914,0.04308017054670329
615,915,0.04227245854553547
616,916,0.041443287737562916
617,917,0.040610542693275326
618,918,0.039778536911171364
619,919,0.038947286379653605
620,920,0.038120453730478863
621,921,0.03785077467769444
622,922,0.03758109764723776
623,923,0.037311427533312715
624,924,0.037041769240154634
625,925,0.03677212768203024
626,926,0.03650250778323766
627,927,0.036232914478106365
628,928,0.035963352710997286
629,929,0.03569028251111484
630,930,0.03541669581818464
631,931,0.03514322313977128
632,932,0.034869869324028316
633,933,0.0345966392271305
634,934,0.03432353771327375
635,935,0.034050569654675164
636,936,0.033777739931573056
637,937,0.03349574676913251
638,938,0.03320449392726129
639,939,0.03291361079860989
640,940,0.03262310362205763
641,941,0.03210349121804433
642,942,0.031584903788013506
643,943,0.031067353771905365
644,944,0.030550853628776287
645,945,0.030035415836798893
646,946,0.029521052893262
647,947,0.029007777520824358
648,948,0.02849560205975278
649,949,0.027984539045569686
650,950,0.027474601052066203
651,951,0.026934022401115552
652,952,0.026395863875032104
653,953,0.025860129524421807
654,954,0.02532682339989058
655,955,0.024795949552044352
656,956,0.02427597855971309
657,957,0.023758555659742327
658,958,0.023240140996764736
659,959,0.022701610050882556
660,960,0.02216612264988591
661,961,0.021878288331670003
662,962,0.021582416679550433
663,963,0.021288240986347972
664,964,0.020995762069229956
665,965,0.02070498074536337
666,966,0.02041589783191557
667,967,0.020128514146053593
668,968,0.019842830504944665
669,969,0.019558847725755932
670,970,0.019276566625654537
671,971,0.01899598802180778
672,972,0.01871711273138269
673,973,0.01843994157154649
674,974,0.01815594061640666
675,975,0.017870306148253245
676,976,0.017586631969070673
677,977,0.01730491901344998
678,978,0.017028312975690227
679,979,0.016756534411330997
680,980,0.016486518797674383
681,981,0.01618098591621133
682,982,0.015877594691464374
683,983,0.015576348914447346
684,984,0.015277252376173977
685,985,0.014980308867658124
686,986,0.014685522179913611
687,987,0.014383312193083421
688,988,0.014077447926309954
689,989,0.013774246101506942
690,990,0.01347370965551362
691,991,0.013175841525169119
692,992,0.012880644647312674
693,993,0.012588121958783501
694,994,0.012298276396420798
695,995,0.012011110897063769
696,996,0.011726628332204267
697,997,0.011444831657485442
698,998,0.011165723861884098
699,999,0.010889307882153667
700,1000,0.010615586655047731
701,1001,0.010542229928478631
702,1002,0.01045761415920698
703,1003,0.010369433910392021
704,1004,0.010281191476507922
705,1005,0.010192886903362357
706,1006,0.010104520175608665
707,1007,0.01001609126139223
708,1008,0.00992760016071305
709,1009,0.009839046873571122
710,1010,0.009750431399966451
711,1011,0.009661753739899031
712,1012,0.009572244111370311
713,1013,0.009478313645320816
714,1014,0.009384317541561668
715,1015,0.009290255793846437
716,1016,0.009196128394288341
717,1017,0.009101935342887377
718,1018,0.009007676639643547
719,1019,0.00891335228455685
720,1020,0.008818962277627285
721,1021,0.008724506618854856
722,1022,0.008629985308239559
723,1023,0.00853477329229609
724,1024,0.00843772535040585
725,1025,0.008339039963873645
726,1026,0.00824030946581761
727,1027,0.008141533856237742
728,1028,0.00804271313513404
729,1029,0.007943847302506508
730,1030,0.007844936358355141
731,1031,0.007745980302679942
732,1032,0.007647557448059789
733,1033,0.00754934972757172
734,1034,0.007451074304079853
735,1035,0.007348083496918416
736,1036,0.0072443002356538284
737,1037,0.0071404456668273724
738,1038,0.007036519790439048
739,1039,0.006932522606488855
740,1040,0.006828454114976796
741,1041,0.006724050645150806
742,1042,0.006619473749083625
743,1043,0.006515239481019812
744,1044,0.006411612573683014
745,1045,0.0063079268542502774
746,1046,0.006204182322721595
747,1047,0.006100378979096975
748,1048,0.005996516823376407
749,1049,0.005892595855559902
750,1050,0.00578838171135891
751,1051,0.005685103447479649
752,1052,0.005585164048671298
753,1053,0.00548517959770474
754,1054,0.005385150094579976
755,1055,0.005285075539297001
756,1056,0.005184955931855824
757,1057,0.005084791272256437
758,1058,0.0049845815604988445
759,1059,0.004884530344552646
760,1060,0.0047844924154833825
761,1061,0.004687235536124302
762,1062,0.00459552135846983
763,1063,0.004503755533468581
764,1064,0.004411938061120555
765,1065,0.00432006894142575
766,1066,0.004228148174384168
767,1067,0.004136175759995808
768,1068,0.004043978029231268
769,1069,0.003951687056808512
770,1070,0.0038593547782863275
771,1071,0.0037732980368590354
772,1072,0.003688923614786444
773,1073,0.00360451144763055
774,1074,0.0035200615353913572
775,1075,0.0034355738780688662
776,1076,0.0033510484756630737
777,1077,0.0032664853671451237
778,1078,0.0031818845209477353
779,1079,0.003097245927125335
780,1080,0.0030125695856779247
781,1081,0.0029278554966055007
782,1082,0.00284506645692041
783,1083,0.0027776358798734593
784,1084,0.002710175226248026
785,1085,0.0026426844960441126
786,1086,0.0025751636735820748
787,1087,0.0025076127720185127
788,1088,0.002440031794887953
789,1089,0.002372420742190397
790,1090,0.002304779613925845
791,1091,0.0022371084100943
792,1092,0.0021694071306957567
793,1093,0.0021016757757302174
794,1094,0.0020339143451976846
795,1095,0.0019725900509773076
796,1096,0.0019218336012514594
797,1097,0.0018710545951581333
798,1098,0.0018202530326973329
799,1099,0.0017694289138690566
800,1100,0.0017698184884027233
